Индекс,Тип региона,Регион,Тип района,Район,Тип города,Город,Тип н/п,Н/п,Код КЛАДР,Код ФИАС,Уровень по ФИАС,Признак центра района или региона,Код ОКАТО,Код ОКТМО,Код ИФНС,Часовой пояс,Широта,Долгота,Федеральный округ,Население
352500,край,Краснодарский,р-н,Лабинский,г,Лабинск,,,2302100100000,0ec1acd4-d7bb-49f7-87c2-d66edb24f587,4: город,1,03417000000,03630101001,2300,UTC387,44.6353153,40.724385,Южный,62822
352240,край,Краснодарский,р-н,Новокубанский,г,Новокубанск,,,2302400100000,38dd5f45-0a56-4554-93d8-3edfcdf000dd,4: город,1,03234501000,03634101001,2372,UTC388,45.1038782,41.0473679,Южный,34847
353900,край,Краснодарский,,,г,Новороссийск,,,2300000600000,16ac039a-5257-4715-a8c5-d6bd9e617b53,4: город,0,03420000000,03720000001,2315,UTC389,44.7234264,37.7687218,Южный,241788
353860,край,Краснодарский,р-н,Приморско-Ахтарский,г,Приморско-Ахтарск,,,2302800100000,d9efcf77-c371-434d-a41e-f20e3b4c83c0,4: город,1,03241501000,03641101001,2369,UTC390,46.0515,38.1704654,Южный,32253
353560,край,Краснодарский,р-н,Славянский,г,Славянск-на-Кубани,,,2303000100000,06e2b3b8-c02c-4722-887f-168236ae5382,4: город,1,03423000000,03645101001,2370,UTC391,45.2605079,38.1260725,Южный,63768
354000,край,Краснодарский,,,г,Сочи,,,2300000700000,79da737a-603b-4c19-9b54-9114c96fb912,4: город,0,03426000000,03726000,2300,UTC392,43.5855829,39.7231419,Южный,343285
353500,край,Краснодарский,р-н,Темрюкский,г,Темрюк,,,2303300100000,3d6724a2-9641-44e6-bc69-097d93c01cb9,4: город,1,03251501000,03651101001,2352,UTC393,45.2611082,37.445519,Южный,38014
352700,край,Краснодарский,р-н,Тимашевский,г,Тимашевск,,,2303400100000,f09d518d-5617-476f-8c76-877899375202,4: город,1,03253501000,03653101001,2369,UTC394,45.6159358,38.9350513,Южный,53921
352120,край,Краснодарский,р-н,Тихорецкий,г,Тихорецк,,,2303500100000,1d3511c8-b1dc-49c5-b5fb-3533ed4ce3c4,4: город,1,03429000000,03654101001,2360,UTC395,45.8546953,40.1258702,Южный,61825
352800,край,Краснодарский,р-н,Туапсинский,г,Туапсе,,,2303600100000,d0e68eaf-5ea0-4e65-81b6-b6f55c4df6f5,4: город,1,03432000000,03655101001,2300,UTC396,44.1103707,39.082645,Южный,63233
352330,край,Краснодарский,р-н,Усть-Лабинский,г,Усть-Лабинск,,,2303800100000,f5743b34-7858-46b4-99ca-050a4efa356d,4: город,1,03257501000,03657101001,2373,UTC397,45.222676,39.6930239,Южный,43268
352680,край,Краснодарский,р-н,Апшеронский,г,Хадыженск,,,2300400200000,e27ea530-bc56-43b3-8ff7-24db68ae2760,4: город,0,03205509000,03605109001,2300,UTC398,44.412303,39.5319151,Южный,21580
662951,край,Красноярский,р-н,Курагинский,г,Артемовск,,,2402400200000,d0d7a2fa-5bdc-4944-8047-75e80e4e883c,4: город,0,04230502000,04630102,2455,UTC403,54.3472901,93.4356543,Сибирский,2180
662150,край,Красноярский,,,г,Ачинск,,,2400001200000,c3689d32-dea5-49c8-b69b-b8d2daa1d36b,4: город,0,04403000000,04703000,2443,UTC404,56.2538662,90.47949,Сибирский,109156
662060,край,Красноярский,,,г,Боготол,,,2400001300000,cb56cf76-4a34-428d-8244-a802414d5fac,4: город,0,04406000000,04706000,2443,UTC405,56.209881,89.5300182,Сибирский,21029
663980,край,Красноярский,,,г,Бородино,,,2400000200000,78d7587f-ef26-48dc-81c6-d3ff445c9c8b,4: город,0,04407000000,04707000,2448,UTC406,55.9054308,94.9021138,Сибирский,17423
663081,край,Красноярский,,,г,Дивногорск,,,2400000300000,76cc6918-6b7c-42b4-80da-4635d97d0da1,4: город,0,04409000000,04709000,2464,UTC407,55.9577868,92.380085,Сибирский,28271
647000,край,Красноярский,р-н,Таймырский Долгано-Ненецкий,г,Дудинка,,,2404800100000,80b72eaa-bcf7-4759-b291-09ee5e8b3377,4: город,1,04253501000,04653101,2457,UTC408,69.4031339,86.1908135,Сибирский,22207
663150,край,Красноярский,,,г,Енисейск,,,2400001400000,6eb21d40-5098-49bc-8b08-ac1a2805d22b,4: город,0,04412000000,04712000,2454,UTC409,58.4485234,92.165237,Сибирский,18769
662970,край,Красноярский,,,г,Железногорск,,,2400000400000,e532b3c3-d300-4585-ada6-40e7900c2abf,4: город,0,04535000000,04735000,2452,UTC410,56.2529346,93.532167,Сибирский,85559
663960,край,Красноярский,р-н,Рыбинский,г,Заозерный,,,2403301500000,1f8ea2c9-d6f7-4c30-b76d-2aa81640732e,4: город,0,04247501000,04647101,2448,UTC411,55.9617268,94.7091037,Сибирский,10683
663690,край,Красноярский,,,г,Зеленогорск,,,2400000500000,38f208d6-6f29-4d30-b826-b42e8beecc67,4: город,0,04537000000,04737000,2448,UTC412,56.1133001,94.5888736,Сибирский,66018
663200,край,Красноярский,р-н,Туруханский,г,Игарка,,,2403801700000,59a84d36-af93-4e61-aac4-999431645666,4: город,0,04254501000,04654117001,2411,UTC413,67.4667947,86.5814287,Сибирский,6183
663800,край,Красноярский,р-н,Иланский,г,Иланский,,,2401600100000,8fa29485-6bce-450c-8c5c-26b8ab682bde,4: город,1,04218501000,04618101001,2450,UTC414,56.2374163,96.0672656,Сибирский,16108
663600,край,Красноярский,,,г,Канск,,,2400001600000,75917770-c4cb-44d8-afcc-8a6d395c3bc2,4: город,0,04420000000,04720000001,2450,UTC415,56.2049776,95.7051246,Сибирский,94230
663491,край,Красноярский,р-н,Кежемский,г,Кодинск,,,2402100100000,a97aba0e-9624-4e6c-8296-4e5fa103ddf0,4: город,1,04224501000,04624101,2450,UTC416,58.6033961,99.1797563,Сибирский,14835
660000,край,Красноярский,,,г,Красноярск,,,2400000100000,9b968c73-f4d4-4012-8da8-3dacd4d4c1bd,4: город,2,04401000000,04701000,2400,UTC417,56.009466,92.8524162,Сибирский,973826
662541,край,Красноярский,,,г,Лесосибирск,,,2400000800000,2ddd48d6-e95b-4972-a34e-8586ed507763,4: город,0,04422000000,04722000,2454,UTC418,58.2218201,92.5036986,Сибирский,61146
662600,край,Красноярский,,,г,Минусинск,,,2400001700000,5cfaf0c0-8f59-4321-9a5b-4b1c51b3779f,4: город,0,04423000000,04723000,2455,UTC419,53.7105509,91.6871866,Сибирский,71171
662200,край,Красноярский,,,г,Назарово,,,2400001800000,ab0a1754-5ba1-48bb-8960-475c7fbc9feb,4: город,0,04426000000,04726000,2459,UTC420,56.0113176,90.4167947,Сибирский,52829
663300,край,Красноярский,,,г,Норильск,,,2400000900000,d301a980-4a45-4066-9a20-4e783856a562,4: город,0,04429000000,04729000,2457,UTC421,69.3490828,88.2009965,Сибирский,175301
662500,край,Красноярский,,,г,Сосновоборск,,,2400001000000,a139c8ba-831e-4ee5-87a9-1eead6984288,4: город,0,04433000000,04733000,2452,UTC422,56.1202088,93.3353411,Сибирский,33090
662251,край,Красноярский,р-н,Ужурский,г,Ужур,,,2404000100000,2730ee56-f5f7-472d-9e58-04c0b692bb8d,4: город,1,04256501000,04656101,2459,UTC423,55.3141977,89.8333827,Сибирский,16079
663920,край,Красноярский,р-н,Уярский,г,Уяр,,,2404100100000,aab80404-c16d-43b2-92d4-eb06639f37c2,4: город,1,04257501000,04657101,2448,UTC424,55.8131698,94.3282148,Сибирский,12666
662310,край,Красноярский,,,г,Шарыпово,,,2400001900000,e21e9175-86f9-4e24-b129-abdee0f956dc,4: город,0,04440000000,04740000,2459,UTC425,55.5389684,89.1801557,Сибирский,38570
298676,Респ,Крым,,,г,Ялта,г,Алупка,9100000800100,daa6815b-0cf0-44c7-981c-84d72d51f2b1,6: населенный пункт,0,35419503000,35729000,9103,UTC422,44.416366,34.04455,Южный,8497
298500,Респ,Крым,,,г,Алушта,,,9100001100000,1fb30227-c758-4b1a-814b-eab9c8e7a582,4: город,0,35403000000,35703000,9100,UTC423,44.6764419,34.4100387,Южный,28642
296012,Респ,Крым,,,г,Армянск,,,9100000200000,2634dc63-5ab7-4b52-81de-ab6745a8eb02,4: город,0,35405000000,35706000,9106,UTC424,46.1059247,33.6910325,Южный,22468
298400,Респ,Крым,р-н,Бахчисарайский,г,Бахчисарай,,,9100100100000,bc8c57aa-1f97-4b2a-98ef-fc16bbb0d6cc,4: город,0,35204501000,35604101,9104,UTC425,44.751388,33.8750341,Южный,26363
297600,Респ,Крым,р-н,Белогорский,г,Белогорск,,,9100200100000,b8fb5c0b-4de5-4fa4-aa50-e5dc9265116a,4: город,0,35207501000,35607101,9109,UTC426,45.0571581,34.5998775,Южный,18199
296100,Респ,Крым,,,г,Джанкой,,,9100000600000,84a2685c-0d4b-4d2c-829c-e4a1d5f89620,4: город,0,35407000000,35709000,9105,UTC427,45.7092436,34.388332,Южный,35700
297402,Респ,Крым,,,г,Евпатория,,,9100000900000,e11bab0f-338d-43e0-bfa4-1d3c87759e2a,4: город,0,35409000000,35712000,9110,UTC428,45.1904322,33.3667685,Южный,106840
298300,Респ,Крым,,,г,Керчь,,,9100000100000,b7b1ef3e-bd1c-4080-80ea-f0580b40281b,4: город,0,35412000000,35715000,9111,UTC429,45.3561128,36.4674285,Южный,144600
296000,Респ,Крым,,,г,Красноперекопск,,,9100000400000,1df1381d-cef8-4042-a5f8-4c18519d42b0,4: город,0,35413000000,35718000,9106,UTC430,45.9537956,33.7921523,Южный,29564
296500,Респ,Крым,,,г,Саки,,,9100000300000,afb681bd-4264-40ce-a676-cab8b33c7ca0,4: город,0,35414000000,35721000,9107,UTC431,45.1342889,33.6032508,Южный,23400
295000,Респ,Крым,,,г,Симферополь,,,9100000700000,b9001e55-72ed-43bf-b7eb-41b86a14380e,4: город,0,35401000000,35701000001,9102,UTC432,44.9482645,34.100117,Южный,362366
297345,Респ,Крым,р-н,Кировский,г,Старый Крым,,,9100400100000,3f9914af-d6b7-47bb-9787-a12a6cf5d1d2,4: город,0,35216504000,35616104,9108,UTC433,45.0290659,35.0900885,Южный,9485
298000,Респ,Крым,,,г,Судак,,,9100000500000,9481ba52-663f-4cac-9ba9-67f168016eab,4: город,0,35416000000,35723000,9108,UTC434,44.8505913,34.9761591,Южный,15368
298100,Респ,Крым,,,г,Феодосия,,,9100001000000,ddc99126-8c9c-49e0-be2b-e05d2dcdf22e,4: город,0,35417000000,35726000,9100,UTC435,45.031878,35.3824772,Южный,69786
298213,Респ,Крым,р-н,Ленинский,г,Щелкино,,,9100700100000,e6010aa6-5f02-4beb-bcd6-d0a31fa6e978,4: город,0,35227505000,35627105,9111,UTC436,45.4289847,35.8251329,Южный,11194
298600,Респ,Крым,,,г,Ялта,,,9100000800000,c64ea472-28c6-4242-968f-0e1a08830f8e,4: город,0,35419000000,35729000,9103,UTC437,44.4951948,34.166386,Южный,78040
641730,обл,Курганская,р-н,Далматовский,г,Далматово,,,4500500100000,7a5390a0-3cde-4616-92f4-8f59b9a4ad5c,4: город,1,37208501000,37608101001,4500,UTC440,56.2621393,62.9387378,Уральский,13913
641700,обл,Курганская,р-н,Катайский,г,Катайск,,,4500800100000,a0d524d7-5863-4a73-be5b-c165ad2f5e74,4: город,1,37212501000,37612101001,4502,UTC441,56.2908118,62.5800669,Уральский,14017
640002,обл,Курганская,,,г,Курган,,,4500000100000,3bbda77d-ba3f-4457-9d44-c440815cda89,4: город,2,37401000000,37701000,4500,UTC442,55.4443448,65.3161339,Уральский,333640
641430,обл,Курганская,р-н,Куртамышский,г,Куртамыш,,,4501000100000,167681ea-0c54-48e2-8c4b-c03f71c9c248,4: город,1,37216501000,37616101,4524,UTC443,54.9368491,64.4203009,Уральский,17098
641600,обл,Курганская,р-н,Макушинский,г,Макушино,,,4501200100000,fe024a51-2da6-4ce6-b727-493a829741ad,4: город,1,37220501000,37620101,4500,UTC444,55.2154025,67.2452558,Уральский,8337
641640,обл,Курганская,р-н,Петуховский,г,Петухово,,,4501500100000,a476869f-895d-4764-8c88-c406a092f124,4: город,1,37226501000,37626101,4500,UTC445,55.0649932,67.8874369,Уральский,11291
641870,обл,Курганская,,,г,Шадринск,,,4500000200000,7870abeb-8b0f-4899-920b-3ab8ff6024c0,4: город,0,37405000000,37705000,4502,UTC446,56.0870152,63.6298234,Уральский,77744
641100,обл,Курганская,р-н,Шумихинский,г,Шумиха,,,4502300100000,79685d02-4ac3-42a0-905d-f123918ca296,4: город,1,37242501000,37642101,4524,UTC447,55.2281833,63.2902391,Уральский,17821
641010,обл,Курганская,р-н,Щучанский,г,Щучье,,,4502400100000,a7b4ee16-32cf-4f35-b1c7-f7ab4e458823,4: город,1,37244501000,37644101,4524,UTC448,55.20883,62.7478475,Уральский,10971
307500,обл,Курская,р-н,Дмитриевский,г,Дмитриев,,,4600600100000,d3ce7d17-c746-4ea3-a564-34903b79a3fd,4: город,0,38208501000,38608101,4633,UTC447,52.1269291,35.0739504,Центральный,7721
307170,обл,Курская,,,г,Железногорск,,,4600000300000,b73b7c50-112e-4b04-82df-1e0cea13de4b,4: город,1,38405000000,38705000,4633,UTC448,52.3378753,35.3516834,Центральный,95057
305000,обл,Курская,,,г,Курск,,,4600000100000,d790c72e-479b-4da2-90d7-842b1712a71c,4: город,2,38401000000,38701000,4600,UTC449,51.7303391,36.1926448,Центральный,414595
307250,обл,Курская,,,г,Курчатов,,,4600000200000,a6d4bd96-8c96-4c15-86df-73087f55534d,4: город,1,38408000000,38708000,4611,UTC450,51.6605475,35.6571711,Центральный,42691
307750,обл,Курская,,,г,Льгов,,,4600000400000,6fe805e1-1dde-42cd-821e-173ffe50885d,4: город,1,38410000000,38710000001,4600,UTC451,51.6596935,35.2611592,Центральный,21452
306230,обл,Курская,р-н,Обоянский,г,Обоянь,,,4601600100000,60d797fd-62b0-4705-9f5b-aa0a67c5c749,4: город,1,38226501000,38626101001,4619,UTC452,51.212012,36.275425,Центральный,13562
307370,обл,Курская,р-н,Рыльский,г,Рыльск,,,4602000100000,fa2b3c62-6e92-4155-a981-d19ea4999342,4: город,1,38234501000,38634101001,4620,UTC453,51.568165,34.6802178,Центральный,15667
307800,обл,Курская,р-н,Суджанский,г,Суджа,,,4602300100000,abd43820-a1d4-4e16-adb4-8532959b6e98,4: город,1,38240501000,38640101001,4623,UTC454,51.1919711,35.2719619,Центральный,6036
307100,обл,Курская,р-н,Фатежский,г,Фатеж,,,4602500100000,f5c96821-4438-461c-b5da-2c812cd0bc0a,4: город,1,38244501000,38644101,4611,UTC455,52.0918591,35.8538912,Центральный,5404
306509,обл,Курская,,,г,Щигры,,,4600000500000,9382c84c-3d08-4136-a674-9402da0b9e40,4: город,1,38415000000,38715000,4600,UTC456,51.8787808,36.8910674,Центральный,17043
